"ASIN","Country Code","Product Title","Product Review URL","Review Rating","Review Date","Reviewer URL","Reviewer Name","Reviewer ID","Review Title","Review Text","Verified Review","Variation ASIN","Deleted","Style"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R17DCB35C8HGEU","1.0","2019-05-14","https://www.amazon.in/gp/profile/amzn1.account.AGUIIXHP6YDBCOTWUPUUFUD2H2TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Subhankar","AGUIIXHP6YDBCOTWUPUUFUD2H2TQ","Hanging after few days","Having problem again and again
Trying to contact with help line no but it not connected","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3OHWL1AFERI1I","4.0","2019-05-13","https://www.amazon.in/gp/profile/amzn1.account.AG55C4AGRVPPM7OL4CQLKDP6ML7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Arun P Ashokan","AG55C4AGRVPPM7OL4CQLKDP6ML7A","Just buy it","I purchased for 26k (Amazon summer sale 2019+1500 card discount).Nice product in this range.Suitable for daily usage.If you dont have budget around 30k then go for this.Better than intel i3 7th gen.Only bad thing is its display.It is not full HD .But remember @ this price no one offers full hd display.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1P8GPCGGE43ZR","2.0","2019-05-12","https://www.amazon.in/gp/profile/amzn1.account.AG6VK5WQ3RLDEQS3SPGQ4T2BSLWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","purushottam sharma","AG6VK5WQ3RLDEQS3SPGQ4T2BSLWA","I should refund","Battery .. Backup is week.I have put a quick heal total antivirus, but still there is some lack of product in it for it to be restarted again and again. I should refund","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1C5CQAUU0OK92","4.0","2019-05-10","https://www.amazon.in/gp/profile/amzn1.account.AGWSCK5IOHXR4E7HOEYQ3NPPXHDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","anuj","AGWSCK5IOHXR4E7HOEYQ3NPPXHDA","Good laptop in budget price ..","Battery life quit low ...overall good laptop","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2X1LMNLUK0RCM","1.0","2019-05-10","https://www.amazon.in/gp/profile/amzn1.account.AFSZJ6XFLTFV4PQP42E5VGO6HOSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","rajesh","AFSZJ6XFLTFV4PQP42E5VGO6HOSQ","Very bad experience","Delivery was fast but first day after display problem is there, very slow to start laptop it will take minimum 5mins, overall bad experience, don't buy this laptop, the worst laptop for basic use also","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RYP41V6726YC1","3.0","2019-05-09","https://www.amazon.in/gp/profile/amzn1.account.AE4FYIESLCLGRJP2ISDHNM6EPO4A","Amazon Customer","AE4FYIESLCLGRJP2ISDHNM6EPO4A","Good but Slow","Laptop is good, but AMD makes it slow I feel","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2HDVMOF8FW11D","1.0","2019-05-09","https://www.amazon.in/gp/profile/amzn1.account.AH4X6BIC4ACKMRQNPCVPPNG2YLHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Ankit Dubey","AH4X6BIC4ACKMRQNPCVPPNG2YLHQ","Never buy this item.","Don't buy this product, it hangs all the time. Screen goes blank many times. I've installed only 3 additional apps. Want to return this product now.
I'm using this product for last 6 months. It's totally a waste.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RZOFDBS3X4IEO","5.0","2019-05-09","https://www.amazon.in/gp/profile/amzn1.account.AH7MOWSVQN3KDG5GAHGRZFJVZTZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","anshul jain","AH7MOWSVQN3KDG5GAHGRZFJVZTZQ","Worth purchasing","Worth purchasing in 18490/_, product is light weight and working fine. For basic used I purchased. I found it good...","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2CN2GTY1YQOQV","1.0","2019-05-09","https://www.amazon.in/gp/profile/amzn1.account.AEGDXOJWI6HWEER73OMZOJZBB3EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","moni jha","AEGDXOJWI6HWEER73OMZOJZBB3EQ","Regretted buying it","Sometimes it shows plugged in but not charging ..why it is so? And it lags a lot sometimes the whole screen freezes","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1CCXMPT040IWW","5.0","2019-05-08","https://www.amazon.in/gp/profile/amzn1.account.AGA5UB2URAMOD2DVFY27SQAMHBEA","KN Mishra","AGA5UB2URAMOD2DVFY27SQAMHBEA","Very good","Value for Money very good","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3AXCS3DS1SY2H","4.0","2019-05-08","https://www.amazon.in/gp/profile/amzn1.account.AEUUOXYZQPTQ6QJ6INVFJZ6NVQRA","Mahim","AEUUOXYZQPTQ6QJ6INVFJZ6NVQRA","Good","Processor is very slow. Overall good package in terms of budget.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1V191AXYWKVU1","1.0","2019-05-07","https://www.amazon.in/gp/profile/amzn1.account.AFYPZ3TRZVEBYQOSBA6MDDLW5HNQ","ravinder kumar","AFYPZ3TRZVEBYQOSBA6MDDLW5HNQ","Wrost laptop","May be the wrost laptop of my life....processing is tooooooo slow","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R16ED3NA4T24MR","2.0","2019-05-07","https://www.amazon.in/gp/profile/amzn1.account.AFYCOPZXQYY6VEWG3LPNL2HM3QCQ","Debasish Ghosh","AFYCOPZXQYY6VEWG3LPNL2HM3QCQ","Not Satisfied","Not value for money","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R23NT0IJ5YF60K","3.0","2019-05-07","https://www.amazon.in/gp/profile/amzn1.account.AHVQFNCDSXTMS5NN2J76JSBMN5MA","Prathipati Vijaya Kumar","AHVQFNCDSXTMS5NN2J76JSBMN5MA","Upset with performance.","Slower for  Win10.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3R8JRZTV2W4VF","5.0","2019-05-07","https://www.amazon.in/gp/profile/amzn1.account.AGRUL3EURXWYE56UAZ6XGLN2EG4A","Nabanita sengupta","AGRUL3EURXWYE56UAZ6XGLN2EG4A","Nice","I am happy with the quality.. so good
so far... Will update later ,after 1 or 2 month of using..","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R6XXED5H0NF5A","3.0","2019-05-07","https://www.amazon.in/gp/profile/amzn1.account.AHAG3KJ6GFSGK6EQRBCEJ5L73JAA","sooraj p.","AHAG3KJ6GFSGK6EQRBCEJ5L73JAA","Can any one help me out with this.?","Time taken for charging is very High. There is no emblem of razen and radeon in my laptop as shown by previous customer actually it's not a Matter but while im using it on the first day it is lagging,i mean time for opening a folder and playing videos it is taking time. I was thinking about returning it back.","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R341XC6XAAXOHA","4.0","2019-05-06","https://www.amazon.in/gp/profile/amzn1.account.AEMTEJ4VXZY3SI423UPJPCITWECA","Amazon Customer","AEMTEJ4VXZY3SI423UPJPCITWECA","Very good budget laptop","Very good Budget laptop","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RF5IQLZ0G55NJ","5.0","2019-05-06","https://www.amazon.in/gp/profile/amzn1.account.AFEWUBU55JLMVI3OX7HOHQHXHW6A","Prash","AFEWUBU55JLMVI3OX7HOHQHXHW6A","Impressive laptop","It's been a couple of weeks since I got this laptop and so far so good touch wood. After 8 years of using a Mac I decided to return back to HP with my first time using Windows 10. I must say I am impressed with its performance so far. The good thing is I can upgrade the RAM which I plan on doing soon simply because I'm a tech geek but in no way does the installed RAM make the laptop lag in any way. The Ryzen 3 processor is also nice and slick too. Just make sure to routinely update the preinstalled device drivers and in order to make sure you get all the device improvements. Overall it's good for work, gaming, web development etc. The battery is quite decent too for such a lightweight lappy.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R31UB880H5HNB","5.0","2019-05-05","https://www.amazon.in/gp/profile/amzn1.account.AEVCA4BAE3A2S4ZOZKLOZTZIYTZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Anoop Thomas","AEVCA4BAE3A2S4ZOZKLOZTZIYTZA","Awesome laptop","Super screen quality, stylish and fast.","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R17K2MXJ2KGTID","4.0","2019-05-05","https://www.amazon.in/gp/profile/amzn1.account.AEELRSII2S2JQ54MNOXMW33UC3TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Ninad S.","AEELRSII2S2JQ54MNOXMW33UC3TQ","Worth It!","This is just superb. the quality of the product is very good as described in images. Delivered within 24 hours as a prime customer. Functions and specifications are the same as described on site. Go for it this is a best buy in summer sale.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R35QYWZ5BOC2FQ","1.0","2019-05-05","https://www.amazon.in/gp/profile/amzn1.account.AFIC4FQHYSW3FB5IZPGQSGG6Q3CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AFIC4FQHYSW3FB5IZPGQSGG6Q3CA","Local processor inbuilt...","3 rd class laptop, don't waist your money on this laptop, hanging issues, local processor inbuilt...","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R267KDOC9ZZIGO","1.0","2019-05-05","https://www.amazon.in/gp/profile/amzn1.account.AECFJY3AMXGKWH47BCQN64UIGJNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","sjamal21","AECFJY3AMXGKWH47BCQN64UIGJNA","Pathetic product","Pathetic experience by HP","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R14XLY48GJ017","1.0","2019-05-04","https://www.amazon.in/gp/profile/amzn1.account.AEL3ILZO63DR7UJEZTXYFWZOFWBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Chirag A.","AEL3ILZO63DR7UJEZTXYFWZOFWBA","suddenly off while i workimg  ,  dont buy this laptop","3rd class laptop this is  , its automativally off while you work on that  , even the charging point is very loose  , charger pin outs automatically by sliding without charging,,dont  buy this laptop","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2L48KI68I9ZI4","1.0","2019-05-04","https://www.amazon.in/gp/profile/amzn1.account.AGQXMN3453PZJXSDXPAQFWF4XHAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","nithish","AGQXMN3453PZJXSDXPAQFWF4XHAA","Worst","Display not working, system ON with in 5 min becomes heat","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RF0LZOEP2TAML","5.0","2019-05-04","https://www.amazon.in/gp/profile/amzn1.account.AF26VZYAA2UAUVUTWJCG3IGD2USA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AF26VZYAA2UAUVUTWJCG3IGD2USA","Delivered well","Delivered well","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2C17935RWK487","3.0","2019-05-02","https://www.amazon.in/gp/profile/amzn1.account.AHDPRZKYYC4B37YZ6F7MJHZANZGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","bindupavan","AHDPRZKYYC4B37YZ6F7MJHZANZGA","Good laptopto but  slow performaance","Pros:
Display is good
Speaker output is okay
Light weight
Battery backup is okay
Good HDD
Cons:
Heating issues are there
Taking lot of time to load the windows
Suggestions:
For Windows 10, it better to go with 6/8 GB RAM","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3K7TB1T1WI01A","2.0","2019-05-01","https://www.amazon.in/gp/profile/amzn1.account.AEPWRMIDINR2LIFQKI7YPMKB3UDQ","Priyesh Thakkar","AEPWRMIDINR2LIFQKI7YPMKB3UDQ","Works Slow","Highly Not recommended for someone who is used to working on a decently smooth laptop.
This works absolutely slow, their call centre executives just follow protocols but won't say that the processor is slow at the first place and this is the best it can do. They will make you go through all the test checks and formatting etc but it will still work slow.  If you want to move back to 90s buy this laptop.
It takes at least 10 seconds to open a  picture and more to load the image. imagine how much time it takes when I am working on Illustrator or photoshop.","No","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RNLLCASZRDR52","5.0","2019-05-01","https://www.amazon.in/gp/profile/amzn1.account.AGPCSFNSZBPXNPMUUDPZATAP7HIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Asim","AGPCSFNSZBPXNPMUUDPZATAP7HIA","Value for Money","Writing review after 7 months of use.
Brought it on Great Indian Festival Sale at 23k.
I usually use it for Coding and currently using Arch Linux with GNOME 3.32
Pros:
1. Comes with official Windows 10 Home Lifetime license
2. Battery backup is good. Can last for 4 hrs with continuous usage.
3. In-Built Speaker sound quality and loudness is good.
4. Comes with APU. Compute intensive programs can benefit from it.
5. Keys are good. Less noise.
6. In-Built Camera Quality is good.
7. Supports M.2 SSD. Works concurrently with SATA hard disk.
Cons:
1. Ram is 3.6 GB. Where Windows 10 use 2.4 GB on standby.
2. Hard Disk is slow. So, boot time is long.
3. F.16 BIOS update broke support for several Linux Distros.
4. Due to new Vega Graphics its hard to set up several Linux Distro.
In my opinion this laptop is not recommended for Gaming because of it's limited VRAM.
One may reduce boot time by loading the OS in a SSD.
Games can be played with a RAM upgrade.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3GOZ9WMN2I6DI","2.0","2019-05-01","https://www.amazon.in/gp/profile/amzn1.account.AG6HPDCAWEDFGTO3OLVFRYQWW4BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","S.r. Vanika","AG6HPDCAWEDFGTO3OLVFRYQWW4BA","Premium look, Speed very slow and very weak battery","Been six-month now and battery stopped charging. Just the good look is there and the laptop is only for basic work like media and browsing only. It's really very slow and always heated up, you can't just keep it in your lap.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1NY25E1LL4L56","1.0","2019-04-30","https://www.amazon.in/gp/profile/amzn1.account.AEUESNPJEIGVMYB74UI7GUJO2ETQ","Suman123","AEUESNPJEIGVMYB74UI7GUJO2ETQ","Extremely slow like a ten years old laptop.","Never buy this product after reading my review.","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2NXWL32AV7GO0","1.0","2019-04-30","https://www.amazon.in/gp/profile/amzn1.account.AFXXMROILW47G2RIXHZSEP52DBBQ","Ankit","AFXXMROILW47G2RIXHZSEP52DBBQ","DO NOT BUY!","Horrible product! Do not buy! It's so slow that you will feel that celeron is faster than this!","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2VA0J9UQFUE69","1.0","2019-04-29","https://www.amazon.in/gp/profile/amzn1.account.AGZUL2R2TCJ3ZP5A3DLHKEQXRPRQ","chetan Chundawat","AGZUL2R2TCJ3ZP5A3DLHKEQXRPRQ","Please don’t buy this laptop go for good options","Please do not buy this laptop , keyboard keys are too small. If you switch on the laptop it will take 10-15 mins to start.","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RORLNAOAB1JFM","4.0","2019-04-29","https://www.amazon.in/gp/profile/amzn1.account.AGVRXFGQAX5WV2ZNWUM3TYGFF3RQ","Amazon Customer","AGVRXFGQAX5WV2ZNWUM3TYGFF3RQ","price worthy","I liked it, the product is price worthy but some times its getting slow that may be the problem of the new windows update.
in a base segment, this laptop is good","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R11MWC6F1MU4GQ","4.0","2019-04-27","https://www.amazon.in/gp/profile/amzn1.account.AFKTB3G636MQLH4QAHQJD64DMGXQ","MJ Prashant","AFKTB3G636MQLH4QAHQJD64DMGXQ","If u want this for use software purpose like Photoshop,, premiere etc plz buy with intel processor","It's ohk,,","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3NP8H995WWRUJ","1.0","2019-04-27","https://www.amazon.in/gp/profile/amzn1.account.AHLN7DKYMGNXVLKBYW6MNTZF2LHA","arun","AHLN7DKYMGNXVLKBYW6MNTZF2LHA","it stopped working in 3 moths","the computer stopped working three days before about 3 months after buying and no amount of effort has connected me to HP service center to get it repaired.if anyone reads this can u please ask HP to solve this problem for me as this was my Business Laptop","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R38L3WHUNXBOTR","1.0","2019-04-26","https://www.amazon.in/gp/profile/amzn1.account.AHKXMHJYMRHSDJMH7O6AXP7F4W3Q","Amazon Customer","AHKXMHJYMRHSDJMH7O6AXP7F4W3Q","Bekar hair sabs ghatiya","Ghatiya","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R17PHJFERHQ0ZY","1.0","2019-04-25","https://www.amazon.in/gp/profile/amzn1.account.AGSZSP75XEZ5UAHQSFEZDOF22XDA","Rohit A","AGSZSP75XEZ5UAHQSFEZDOF22XDA","Very bad processor","it is working very slowly","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RQ1VD96XT99W2","5.0","2019-04-24","https://www.amazon.in/gp/profile/amzn1.account.AHWQBTHEJGR6FCPDAJVNUYGJVWKQ","Amazon Customer","AHWQBTHEJGR6FCPDAJVNUYGJVWKQ","Best laptop","Freinds its very cool n best laptop in this range iam recommend to my friends he also very happy with this product","No","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2E9N00BUFED9Q","1.0","2019-04-23","https://www.amazon.in/gp/profile/amzn1.account.AEOUNDAATFJMWLVB3YOQKFBVKCEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AEOUNDAATFJMWLVB3YOQKFBVKCEA","Worst performance HP laptop, take 10 15 minutes to start and begin functioning","It is my biggest mistake that i chose this product over lenovo or any other brand. I will place the refund request soon. It is worst laptop i have ever experienced. I wanted it for my employees usage, and wanted to order 20 pieces but now it doesn't worth at all. Highly disappointed.","Yes","B07FC6S8J7","Not Deleted","AMD E2"
